#Plot cover is canopy cover and totals >100% because of layers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# In 2025 For all collectors except Jane, ""Grass"" plot cover includes all grass-like monocots like grasses, sedges, bulrushes, rushes, though 100% is max listed under ""grass"" these are often multi-layered within the plot.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#Jane only included true grasses in ""Grass"" cover and sedges/rushes as a separate type of cover. these should be adjusted for consistency.  one approach could be adding grass + sedge/rush, but overlapping layers could make the total grass cover > 100%. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# ""Thatch"" includes mulch and non-bare but non-vegetated ground cover visible at soil level",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Field_2022,Field_2025,Collector,ELU Name,ELU (y/n),Production (y/n),previous_disturbance,wet_area,Plot,graminoids_inclusive,invasive_grass,sedges_rushes,sedges,rushes,woody_inclusive,woody_invasive,forb_inclusive,invasive_forb,legume_forb,flowering_forb,bare,thatch,canopy,max_height_cm,standing_water,multiflora,cherry,thistle,loosestrife,hawthorne,buckthorn,bedstraw,plantain,reed_canarygrass,pokeweed,barberry,dewberry,poison_ivy,honeysuckle,knapweed,milkweed,chervil,goldenrod,marsh_pea,pepperweed,cypress_spurge,bittersweet,swallowwort,garlic_mustard,common_reed,winter_bittercress,Notes
10/1/25,Williams West,Williams West,Alejandro & Jane,,N,Y,,,2,40,0,,,,0,,60,0,50,5,5,10,0,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/25,Williams West,Williams West,Alejandro & Jane,,N,Y,,,3,35,0,,,,0,,65,0,45,30,5,20,0,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/25,Williams West,Williams West,Alejandro & Jane,,N,Y,,,4,40,0,,,,0,,50,0,30,20,10,50,0,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/25,Williams West,Williams West,Alejandro & Jane,,N,Y,,,5,90,30,,,,0,,10,0,10,2,5,20,0,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/25,Williams West,Williams West,Alejandro & Jane,,N,Y,,,6,80,10,,,30,0,,5,0,0,0,20,40,0,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/25,Williams West,Williams West,Alejandro & Jane,,N,Y,,,7,75,15,,,40,0,,10,0,0,0,10,75,0,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/25,Williams West,Williams West,Alejandro & Jane,,N,Y,,,8,80,20,,,,0,,20,0,5,5,20,40,0,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/25,Williams West,Williams West,Alejandro & Jane,,N,Y,,,9,90,40,,,,0,,10,0,2,0,10,60,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/25,Williams West,Williams West,Alejandro & Jane,,N,Y,,,10,75,40,,,5,0,,25,0,15,5,5,30,0,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/25,Williams West,Williams West,Alejandro & Jane,,N,Y,,,11,70,50,,,,0,,30,0,30,5,10,40,0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/25,Williams West,Williams West,Alejandro & Jane,,N,Y,,,12,80,60,,,,0,,20,0,15,5,5,20,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/25,Williams West,Williams West,Alejandro & Jane,,N,Y,,,13,50,20,,,,0,,40,0,25,10,10,40,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/25,Williams West,Williams West,Alejandro & Jane,,N,Y,,,14,20,10,,,,0,,80,0,0,0,25,10,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/25,Williams West,Williams West,Alejandro & Jane,,N,Y,,,15,60,40,,,,5,,25,0,10,5,10,75,0,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/25,Williams West,Williams West,Alejandro & Jane,,N,Y,,,16,60,0,,,,0,,15,0,5,5,15,75,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/25,Williams West,Williams West,Alejandro & Jane,,N,Y,,,17,70,10,,,,0,,30,0,15,20,5,20,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/25,Williams West,Williams West,Alejandro & Jane,,N,Y,,,18,90,20,,,,0,,20,0,10,15,0,10,0,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/25,Williams West,Williams West,Alejandro & Jane,,N,Y,,,19,30,15,,,,0,,70,0,40,30,10,10,0,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/25,Williams West,Williams West,Alejandro & Jane,,N,Y,,,20,60,10,,,,0,,30,0,10,10,20,20,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/25,Leo's,Leo's,Jane,,N,Y,,,1,85,0,0,,,,,95,0,0,50,25,5,0,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/25,Leo's,Leo's,Jane,,N,Y,,,2,95,0,0,,,,,60,0,40,1,10,10,0,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/25,Leo's,Leo's,Jane,,N,Y,,,3,60,0,0,,,,,85,0,60,10,15,5,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/25,Leo's,Leo's,Jane,,N,Y,,,4,60,0,0,,,,,95,1,50,50,10,10,0,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/25,Leo's,Leo's,Jane,,N,Y,,,5,80,0,0,,,,,90,0,80,60,5,0,0,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/25,Leo's,Leo's,Jane,,N,Y,,,6,80,0,0,,,,,60,0,25,20,10,0,0,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/25,Leo's,Leo's,Jane,,N,Y,,,7,50,0,0,,,,,85,0,25,10,15,1,0,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/25,Leo's,Leo's,Jane,,N,Y,,,8,85,0,0,,,,,90,0,40,30,5,5,0,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/25,Leo's,Leo's,Jane,,N,Y,,,9,85,0,0,,,,,30,0,15,2,10,5,0,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/25,Leo's,Leo's,Jane,,N,Y,,,10,60,0,0,,,,,15,0,0,5,15,0,0,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/25,Leo's,Leo's,Jane,,N,Y,,,11,90,0,0,,,,,85,0,30,15,5,5,0,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/25,Leo's,Leo's,Jane,,N,Y,,,12,60,0,0,,,,,75,0,10,20,30,5,0,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/25,Leo's,Leo's,Jane,,N,Y,,,13,85,0,0,,,,,75,0,50,50,5,25,0,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/25,Leo's,Leo's,Jane,,N,Y,,,14,75,0,0,,,,,50,0,5,10,50,20,0,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/25,Leo's,Leo's,Jane,,N,Y,,,15,60,0,0,,,,,85,0,30,25,15,5,0,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/25,Leo's,Leo's,Jane,,N,Y,,,16,80,0,0,,,,,40,0,20,15,5,20,0,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/25,Leo's,Leo's,Jane,,N,Y,,,17,75,0,0,,,,,75,0,10,40,0,40,0,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/25,Leo's,Leo's,Jane,,N,Y,,,18,50,0,0,,,,,40,0,15,10,1,50,0,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/25,Leo's,Leo's,Jane,,N,Y,,,19,50,0,0,,,,,70,0,5,20,10,15,0,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/25,Leo's,Leo's,Jane,,N,Y,,,20,40,0,0,,,,,85,0,5,60,20,20,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/18/25,Bull,Bull,Jane,Steer Barn Meadow,Y,Y,,,1,95,0,0,0,0,0,,5,0,5,0,0,10,0,55,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
9/18/25,Bull,Bull,Jane,Steer Barn Meadow,Y,Y,,,2,100,0,0,0,0,0,,2,0,2,0,0,5,0,65,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
9/18/25,Bull,Bull,Jane,Steer Barn Meadow,Y,Y,,,3,75,0,0,0,0,10,,60,0,50,0,0,2,0,25,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
9/18/25,Bull,Bull,Jane,Steer Barn Meadow,Y,Y,,,4,70,0,0,0,0,0,,40,2,15,0,0,15,0,20,,0,,,2,,,,,,,,,,,,,,,,,,,,,,,
9/18/25,Bull,Bull,Jane,Steer Barn Meadow,Y,Y,,,5,100,0,0,0,0,0,,5,0,3,0,0,0,0,27,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
9/18/25,Bull,Bull,Jane,Steer Barn Meadow,Y,Y,,,6,95,20,0,0,0,0,,1,0,1,0,0,5,0,62,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
9/18/25,Bull,Bull,Jane,Steer Barn Meadow,Y,Y,,,7,90,0,0,0,0,0,,25,2,20,0,0,5,0,27,,0,,,2,,,3,,,,,,,,,,,,,,,,,,,,
9/18/25,Bull,Bull,Jane,Steer Barn Meadow,Y,Y,,,8,80,25,0,0,0,0,,10,1,9,0,0,20,0,55,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,
9/18/25,Bull,Bull,Jane,Steer Barn Meadow,Y,Y,,,9,70,0,0,0,0,0,,3,0,0,3,0,25,0,55,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
9/18/25,Bull,Bull,Jane,Steer Barn Meadow,Y,Y,,,10,40,0,15,15,0,0,,85,0,10,15,0,5,0,60,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
9/18/25,Bull,Bull,Jane,Steer Barn Meadow,Y,Y,,,11,60,0,0,0,0,0,,70,0,0,20,0,20,0,35,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
9/18/25,Bull,Bull,Jane,Steer Barn Meadow,Y,Y,,,12,80,0,2,2,0,0,,40,2,0,3,0,5,0,40,,0,,,2,,,,,,,,,,,,,,,,,,,,,,,
9/18/25,Bull,Bull,Jane,Steer Barn Meadow,Y,Y,,,13,50,0,20,20,0,0,,25,5,0,0,0,30,0,30,,0,,,5,,,,,,,,,,,,,,,,,,,,,,,
9/18/25,Bull,Bull,Jane,Steer Barn Meadow,Y,Y,,,14,60,0,15,15,0,0,,30,10,10,0,0,25,0,25,,0,,,10,,,,,,,,,,,,,,,10,,,,,,,,
9/18/25,Bull,Bull,Jane,Steer Barn Meadow,Y,Y,,,15,70,0,0,0,0,0,,40,3,10,0,0,20,0,45,,0,,,3,,,,,,,,,,,,,,,,,,,,,,,
9/18/25,Bull,Bull,Jane,Steer Barn Meadow,Y,Y,,,16,50,0,50,50,0,0,,15,15,0,0,0,20,0,35,,0,,,15,,,,,,,,,,,,,,,,,,,,,,,
9/18/25,Bull,Bull,Jane,Steer Barn Meadow,Y,Y,,,17,90,90,0,0,0,0,,0,0,0,0,0,10,0,80,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
9/18/25,Bull,Bull,Jane,Steer Barn Meadow,Y,Y,,,18,90,90,0,0,0,0,,0,0,0,0,0,10,0,70,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
9/18/25,Bull,Bull,Jane,Steer Barn Meadow,Y,Y,,,19,70,5,40,10,30,0,,3,1,2,0,0,5,0,70,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
9/18/25,Bull,Bull,Jane,Steer Barn Meadow,Y,Y,,,20,70,25,20,15,5,0,,3,0,2,0,0,30,0,60,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
11/6/25,Lower Sunset,Lower Sunset,Saskia,Sunset Meadow,Y,Y,,,1,95,0,,,,0,,5,0,0,5,5,20,0,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/25,Lower Sunset,Lower Sunset,Saskia,Sunset Meadow,Y,Y,,,2,70,0,,,,0,,30,0,10,20,5,15,0,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/25,Lower Sunset,Lower Sunset,Saskia,Sunset Meadow,Y,Y,,,3,100,50,,,,0,,0,0,0,0,0,20,0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/25,Lower Sunset,Lower Sunset,Saskia,Sunset Meadow,Y,Y,,,4,95,0,,,,0,,5,0,0,5,5,10,0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/25,Lower Sunset,Lower Sunset,Saskia,Sunset Meadow,Y,Y,,,5,85,0,,,,0,,15,0,5,10,5,15,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/25,Lower Sunset,Lower Sunset,Saskia,Sunset Meadow,Y,Y,,,6,80,0,,,,0,,20,0,0,20,10,10,0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/25,Lower Sunset,Lower Sunset,Saskia,Sunset Meadow,Y,Y,,,7,100,25,,,,0,,0,0,0,0,10,0,0,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/25,Lower Sunset,Lower Sunset,Saskia,Sunset Meadow,Y,Y,,,8,70,0,,,,0,,30,0,5,25,10,10,0,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/25,Lower Sunset,Lower Sunset,Saskia,Sunset Meadow,Y,Y,,,9,100,5,,,,0,,5,0,0,3,0,5,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/25,Lower Sunset,Lower Sunset,Saskia,Sunset Meadow,Y,Y,,,10,95,10,,,,0,,5,0,0,5,5,5,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/25,Lower Sunset,Lower Sunset,Saskia,Sunset Meadow,Y,Y,,,11,90,30,,,,0,,15,0,7,8,0,0,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/25,Lower Sunset,Lower Sunset,Saskia,Sunset Meadow,Y,Y,,,12,95,20,,,,0,,5,0,0,5,5,10,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/25,Lower Sunset,Lower Sunset,Saskia,Sunset Meadow,Y,Y,,,13,85,0,,,,0,,15,0,10,5,0,20,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/25,Lower Sunset,Lower Sunset,Saskia,Sunset Meadow,Y,Y,,,14,85,0,,,,0,,15,0,10,5,0,10,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/25,Lower Sunset,Lower Sunset,Saskia,Sunset Meadow,Y,Y,,,15,90,0,,,,0,,60,0,5,55,5,15,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/25,Lower Sunset,Lower Sunset,Saskia,Sunset Meadow,Y,Y,,,16,40,10,,,,5,,55,0,10,45,10,10,0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/25,Lower Sunset,Lower Sunset,Saskia,Sunset Meadow,Y,Y,,,17,50,5,,,,0,,50,0,10,40,10,20,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/25,Lower Sunset,Lower Sunset,Saskia,Sunset Meadow,Y,Y,,,18,20,0,,,,0,,80,0,5,75,10,5,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/25,Lower Sunset,Lower Sunset,Saskia,Sunset Meadow,Y,Y,,,19,30,0,,,,0,,70,0,50,20,0,10,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/25,Lower Sunset,Lower Sunset,Saskia,Sunset Meadow,Y,Y,,,20,40,0,,,,0,,60,0,45,15,10,10,0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/22,GP1,,,,,,,,1,90,,1,,,0,0,40,0,,,0,,0,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/22,GP1,,,,,,,,2,60,,,,,0,0,15,0,,,40,,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/22,GP1,,,,,,,,3,90,,,,,0,0,25,0,,,15,,0,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/22,GP1,,,,,,,,4,75,,,,,0,0,15,0,,,20,,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/22,GP1,,,,,,,,5,50,,,,,0,0,30,0,,,20,,0,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/22,GP1,,,,,,,,6,30,,,,,0,0,80,0,,,40,,0,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/22,GP1,,,,,,,,7,20,,,,,0,0,90,0,,,20,,0,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/22,GP1,,,,,,,,8,80,,,,,1,0,50,5,,,10,,0,49,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
6/1/22,GP1,,,,,,,,9,80,,,,,0,0,25,0,,,0,,0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/22,GP1,,,,,,,,10,5,,,,,0,0,95,0,,,5,,0,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/22,GP1,,,,,,,semi_wet,11,80,,1,,,0,0,50,0,,,5,,0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/22,GP1,,,,,,,semi_wet,12,80,,1,,,5,0,60,0,,,10,,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/22,GP1,,,,,,,semi_wet,13,50,,1,,,50,50,40,10,,,10,,0,120,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,
6/3/22,GP1,,,,,,,semi_wet,14,90,,1,,,0,0,30,15,,,15,,0,102,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
6/3/22,GP1,,,,,,,wet,15,90,,,,,0,0,1,0,,,20,,0,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/22,GP1,,,,,,,semi_wet,16,90,,,,,0,0,20,0,,,15,,0,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/22,GP1,,,,,,,pasture,17,80,,,,,0,0,40,0,,,15,,10,60,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
6/3/22,GP1,,,,,,,pasture,18,90,,,,,15,0,15,0,,,20,,90,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/22,GP1,,,,,,,pasture,19,90,,,,,10,0,25,0,,,10,,0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/22,GP1,,,,,,,pasture,20,70,,,,,5,0,20,0,,,20,,80,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/22,GP1,,,,,,,pasture,21,80,,,,,1,0,25,0,,,10,,0,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/22,GP1,,,,,,,semi_wet,22,80,,1,,,0,0,30,10,,,15,,0,115,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
6/3/22,GP1,,,,,,,semi_wet,23,90,,1,,,0,0,10,1,,,10,,0,107,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
6/3/22,GP1,,,,,,,wet,24,75,,1,,,0,0,10,0,,,20,,0,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/22,GP1,,,,,,,semi_wet,25,95,,1,,,0,0,15,0,,,5,,0,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/22,GP2,,,,,,,semi_wet,1,80,,1,,,0,0,25,15,,,0,,0,62,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
6/6/22,GP2,,,,,,,semi_wet,2,80,,1,,,0,0,30,20,,,0,,0,81,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
6/6/22,GP2,,,,,,,semi_wet,3,90,,1,,,0,0,20,0,,,0,,0,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/22,GP2,,,,,,,wet,4,80,,1,,,0,0,5,0,,,20,,0,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/22,GP2,,,,,,,semi_wet,5,90,,1,,,0,0,10,0,,,0,,0,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/22,GP2,,,,,,,semi_wet,6,95,,1,,,0,0,10,0,,,0,,0,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/22,GP2,,,,,,,pasture,7,100,,,,,0,0,10,0,,,0,,0,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/22,GP2,,,,,,,pasture,8,75,,,,,10,0,60,0,,,15,,0,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/22,GP2,,,,,,,pasture,9,90,,,,,0,0,75,0,,,0,,0,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/22,GP2,,,,,,,pasture,10,90,,,,,0,0,20,0,,,0,,0,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/22,GP2,,,,,,,semi_wet,11,80,,1,,,25,25,15,0,,,0,,0,90,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/22,GP2,,,,,,,semi_wet,12,100,,1,,,0,0,5,0,,,0,,0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/22,GP2,,,,,,,pasture,13,90,,1,,,0,0,15,0,,,0,,0,92,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
6/6/22,GP2,,,,,,,woody,14,40,,,,,1,0,5,0,,,0,,50,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/22,GP2,,,,,,,pasture,15,100,,,,,0,0,20,0,,,0,,0,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/22,GP2,,,,,,,pasture,16,90,,,,,0,0,75,0,,,0,,0,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/22,GP2,,,,,,,pasture,17,95,,,,,0,0,70,0,,,0,,0,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/22,GP2,,,,,,,pasture,18,80,,,,,0,0,60,0,,,10,,0,81,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
6/6/22,GP2,,,,,,,pasture,19,90,,,,,0,0,50,0,,,0,,0,94,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
6/6/22,GP2,,,,,,,pasture,20,90,,,,,5,0,60,0,,,0,,0,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/22,GP3,,,,,,,pasture,1,90,,,,,0,0,50,0,,,0,,0,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/22,GP3,,,,,,,pasture,2,100,,,,,0,0,25,0,,,0,,0,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/22,GP3,,,,,,,pasture,3,90,,,,,0,0,60,0,,,0,,0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/22,GP3,,,,,,,pasture,4,75,,,,,0,0,90,0,,,0,,0,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/22,GP3,,,,,,,pasture,5,80,,,,,0,0,90,0,,,0,,0,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/22,GP3,,,,,,,hilltop,6,80,,,,,0,0,20,0,,,5,,0,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/22,GP3,,,,,,,pasture,7,90,,,,,0,0,30,0,,,0,,0,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/22,GP3,,,,,,,woody,8,70,,,,,5,5,30,5,,,15,,100,101,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,
6/7/22,GP3,,,,,,,pasture,9,40,,,,,0,0,90,0,,,0,,80,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/22,GP3,,,,,,,pasture,10,60,,,,,15,15,60,0,,,0,,90,98,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/22,GP3,,,,,,,pasture,11,80,,,,,5,0,40,5,,,0,,0,99,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
6/7/22,GP3,,,,,,,hilltop,12,60,,,,,0,0,15,0,,,15,,0,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/22,GP3,,,,,,,pasture,13,90,,,,,0,0,80,0,,,0,,0,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/22,GP3,,,,,,,pasture,14,90,,,,,0,0,40,0,,,0,,0,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/22,GP3,,,,,,,pasture,15,85,,,,,0,0,75,0,,,0,,0,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/22,GP3,,,,,,,pasture,16,90,,,,,0,0,40,0,,,0,,0,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/22,GP3,,,,,,,pasture,17,75,,,,,0,0,80,0,,,0,,0,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/22,GP3,,,,,,,pasture,18,90,,,,,0,0,45,0,,,0,,0,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/22,GP3,,,,,,,pasture,19,90,,,,,0,0,50,0,,,0,,0,81,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
6/7/22,GP3,,,,,,,pasture,20,90,,,,,0,0,20,0,,,0,,0,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/22,GP4,,,,,,,pasture,1,80,,,,,0,0,75,0,,,0,,0,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/22,GP4,,,,,,,pasture,2,90,,,,,0,0,75,0,,,0,,0,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/22,GP4,,,,,,,pasture,3,90,,,,,0,0,10,0,,,0,,0,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/22,GP4,,,,,,,hilltop,4,40,,,,,10,10,5,0,,,40,,0,73,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/22,GP4,,,,,,,hilltop,5,10,,,,,0,0,90,0,,,20,,0,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/22,GP4,,,,,,,pasture,6,100,,,,,0,0,15,0,,,0,,0,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/22,GP4,,,,,,,pasture,7,95,,,,,0,0,20,0,,,0,,0,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/22,GP4,,,,,,,pasture,8,75,,,,,0,0,30,0,,,0,,0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/22,GP4,,,,,,,pasture,9,75,,,,,0,0,40,0,,,0,,0,66,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
6/6/22,GP4,,,,,,,pasture,10,40,,,,,0,0,80,0,,,0,,0,68,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
6/6/22,GP4,,,,,,,pasture,11,90,,,,,0,0,25,0,,,0,,0,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/22,GP4,,,,,,,pasture,12,100,,,,,0,0,15,0,,,0,,0,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/22,GP4,,,,,,,pasture,13,100,,,,,0,0,20,0,,,0,,0,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/22,GP4,,,,,,,pasture,14,40,,,,,50,50,40,0,,,0,,0,101,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,
